relational_fraction,ratio,seed,ari_A,ari_B,ari_C,silhouette,epsilon,rho_B,observed_evr_error,theorem1_bound_evr,theorem1_holds
0.2,1.6,3004,0.06454475579314448,0.25791245954849235,0.0003826877492127682,0.37748173826407877,0.05246175181786705,0.6013006914234722,0.006202632136001118,0.04721557663608035,True
0.2,1.6,3005,0.09958472648821494,0.27923380926726005,-0.0011038184131043696,0.3848825055569685,0.045399367850953144,0.6147278674050887,0.009691604673339183,0.040859431065857835,True
0.2,1.6,3006,0.11280173425867379,0.2549636535044576,0.002459197110599876,0.3776201024775555,0.03898772643082975,0.6239660768253721,0.00584274504247273,0.03508895378774678,True
0.2,1.6,3007,0.011573772215927773,0.26331515958595814,-0.004957345992417129,0.37168627656887515,0.0618591979762929,0.6232767928791024,0.009909557806278802,0.05567327817866361,True
0.2,1.6,3008,0.07121372908141156,0.27471202968920194,0.002676164953181484,0.3809162166494879,0.04117913966007919,0.6111761657501679,0.005512599810534658,0.03706122569407127,True
0.2,1.6,3009,0.0011610452026501314,0.2740422866298958,-0.00016640056534723637,0.36652223316273796,0.05124958481270826,0.6129779481004343,0.006328654473271,0.046124626331437435,True
0.2,1.6,3010,0.032684123439464925,0.2758485256639314,-0.0016529157900704258,0.37364778453820396,0.04746517499578741,0.5985310106686442,0.008600900114500298,0.042718657496208665,True
0.2,1.6,3011,0.04032065551588097,0.2705551011563964,-0.0009855909334363815,0.382611431254457,0.04172531802147451,0.6275083244272,0.006597685060248537,0.037552786219327054,True
0.2,1.6,3012,0.07062551369034556,0.24889823649355494,-0.0002643141903448309,0.36919047622809886,0.052212776857370684,0.6114937900557544,0.004731759409207614,0.046991499171633616,True
0.2,1.6,3013,0.12302891546923944,0.27583518029060883,0.0005543705635996846,0.37751553754876993,0.04234907662914836,0.6111027072861976,0.007970670141594315,0.03811416896623352,True
0.2,1.6,3014,0.010087053456347132,0.25759860227785764,0.002601878827656512,0.37079149816051826,0.06765805193518007,0.6206686195171953,0.010302596270339215,0.06089224674166206,True
0.2,2.3,3000,0.0031865924826554133,0.3105117577559031,0.0035094738305887856,0.38238282009087327,0.0576987217305239,0.6645890101045951,0.008094490896925243,0.05192884955747151,True
0.2,2.3,3001,0.046751382281581655,0.2978317680241271,-0.004514444945482786,0.3926943051817915,0.05644445113017601,0.657975614683428,0.0066851564440470355,0.05080000601715841,True
0.2,2.3,3002,0.1200465140853057,0.3072878255205449,-0.002884433841523071,0.3892083947472188,0.07039204798546747,0.6698474138828668,0.010219704932775686,0.06335284318692072,True
0.2,2.3,3003,0.045179806747643395,0.31215906489628836,-0.0025363881751928794,0.3784393512890321,0.048746537316611056,0.6616328128576501,0.010235765517083162,0.04387188358494995,True
0.2,2.3,3004,0.06623999073269782,0.31241759749543685,-1.386659925602249e-05,0.39181387982744775,0.05246175181786705,0.650591914423163,0.006195953978546309,0.04721557663608035,True
0.2,2.3,3005,0.10340400043255313,0.31328959544756935,-0.00028714374049202876,0.39876247936461034,0.045399367850953144,0.664476719869172,0.009689579856100815,0.040859431065857835,True
0.2,2.3,3006,0.11300705651539375,0.3083881115733299,0.002483271893163279,0.3922197149754251,0.03898772643082975,0.6667723689432947,0.005839852704347881,0.03508895378774678,True
0.2,2.3,3007,0.014118199160495698,0.3095997604383454,-0.004141260184190967,0.38559052906748403,0.0618591979762929,0.6691934559112656,0.009923036340640578,0.05567327817866361,True
0.2,2.3,3008,0.07333074649813658,0.30407349025972136,0.0021738988531047033,0.3937393853176203,0.04117913966007919,0.6597605786455943,0.005507005707431267,0.03706122569407127,True
0.2,2.3,3009,0.001410149138247942,0.3158513059150292,-5.203579167423285e-05,0.38000665809419415,0.05124958481270826,0.6625319938592886,0.006318922695087848,0.046124626331437435,True
0.2,2.3,3010,0.03443426112690494,0.3167074830794728,-0.0017705805717286931,0.3895969074437815,0.04746517499578741,0.6475668989784815,0.008591828226141952,0.042718657496208665,True
0.2,2.3,3011,0.042758911393091154,0.3168719278591572,-0.0015176398795248556,0.3955347527120458,0.04172531802147451,0.6745221667940512,0.006603312957837848,0.037552786219327054,True
0.2,2.3,3012,0.07295682931395135,0.299227331888825,-0.0005173080478377657,0.38283863935477486,0.04947631748287781,0.6583282991338948,0.004716874909979874,0.04452868573459003,True
0.2,2.3,3013,0.12610159374983587,0.3118900166837803,0.0017751497691819217,0.39190150269537755,0.04234907662914836,0.6593001451234441,0.007970729526638931,0.03811416896623352,True
0.2,2.3,3014,0.008205572220826365,0.30756798068102353,0.0033111116093323648,0.38811126471440627,0.06765805193518007,0.6657245269512568,0.010308994931399862,0.06089224674166206,True
0.2,3.0,3000,0.0034934986531887564,0.3311795057492901,0.004002175548424889,0.38933461546427073,0.0576987217305239,0.6873302348905136,0.008096790530908527,0.05192884955747151,True
0.2,3.0,3001,0.044821199559406256,0.3181958786640915,-0.006212674502259637,0.39881701112466666,0.054443097242380924,0.6796892334643311,0.006684057765378259,0.048998787518142836,True
0.2,3.0,3002,0.11888047792125463,0.3314769646656336,-0.0014140305563748597,0.39870304871681084,0.07039204798546747,0.6917694722962549,0.010221568409044136,0.06335284318692072,True
0.2,3.0,3003,0.04803942182071689,0.33654089290641587,-0.0021980663448416646,0.3875423711074959,0.048746537316611056,0.6838758032207749,0.010235447754256466,0.04387188358494995,True
0.2,3.0,3004,0.0656971920109395,0.32910271988327633,-0.0015510011402308837,0.39796555317730964,0.05246175181786705,0.6732668017982227,0.006192474660034519,0.04721557663608035,True
0.2,3.0,3005,0.10453153838976866,0.33600121966111807,-0.0007796054433224085,0.40589121426223695,0.045399367850953144,0.6873005089132526,0.009688451512751262,0.040859431065857835,True
0.2,3.0,3006,0.12000025487878159,0.32480969367168777,0.0024923401115914292,0.3995992496305662,0.03898772643082975,0.6854559420619362,0.005838258059762036,0.03508895378774678,True
0.2,3.0,3007,0.013753812195463585,0.3304100456654815,-0.0034303492937862077,0.39387954982498796,0.0618591979762929,0.6897043384898659,0.009929944251675715,0.05567327817866361,True
0.2,3.0,3008,0.07332245111544355,0.3233338757817596,0.0016027930633686466,0.3994719233813453,0.04117913966007919,0.6819596554763453,0.005503827495592961,0.03706122569407127,True
0.2,3.0,3009,0.0016443803267896294,0.32909556993330863,-0.0001849361092063445,0.38615661898417225,0.05124958481270826,0.6853491358844853,0.006313687648812505,0.046124626331437435,True
0.2,3.0,3010,0.03470540921994195,0.3381051993896394,-0.003337620792007523,0.3968382491505229,0.04746517499578741,0.6701328485708256,0.008585173339022246,0.042718657496208665,True
0.2,3.0,3011,0.043162279558675735,0.3277379114531179,-0.0009944792535965385,0.40249001182657934,0.04172531802147451,0.6957067596060468,0.006606243968071701,0.037552786219327054,True
0.2,3.0,3012,0.07467010230597962,0.32116515755473535,-0.00029513151999596097,0.39013147988688773,0.047347296397192484,0.6794984157630751,0.004708054073566559,0.042612566757473234,True
0.2,3.0,3013,0.12881724222406274,0.32979116090579635,0.0019324251637327517,0.3996025890703605,0.04234907662914836,0.6812649366661625,0.007970760131033173,0.03811416896623352,True
0.2,3.0,3014,0.00881328265593549,0.32614140889895005,0.002670379778041989,0.3964340829326634,0.06765805193518007,0.6858398869342489,0.010312307950813083,0.06089224674166206,True
0.2,4.0,3000,0.003937328469606449,0.33642871074506253,0.004796255872859498,0.39359834265334354,0.0576987217305239,0.7027529512022974,0.008098552741049935,0.05192884955747151,True
0.2,4.0,3001,0.04534948118182413,0.3278224036997291,-0.006748548054775595,0.40323572586911394,0.05238382702966602,0.6944211864716325,0.006683128152894735,0.04714544432669942,True
0.2,4.0,3002,0.11908108167422438,0.3357183040259123,-0.002045946348513551,0.4043187211204166,0.07039204798546747,0.70662376627521,0.010222681758359853,0.06335284318692072,True
0.2,4.0,3003,0.047378643855872635,0.34152464405655336,-0.0021468497711785457,0.3930320780341788,0.048746537316611056,0.6989926718008168,0.0102351712501503,0.04387188358494995,True
0.2,4.0,3004,0.06760612780371696,0.34231893046094697,-0.002686849460494188,0.4025569520920715,0.05246175181786705,0.6887885562919754,0.0061896585079266545,0.04721557663608035,True
0.2,4.0,3005,0.10558278298783781,0.3397808476678076,-0.00045188355606383943,0.4106878447067962,0.045399367850953144,0.7028927435123596,0.009687499039860391,0.040859431065857835,True
0.2,4.0,3006,0.1175246450836939,0.33647020971673336,0.003377852122501105,0.4051203062785875,0.03898772643082975,0.6974903249851556,0.005836920067775031,0.03508895378774678,True
0.2,4.0,3007,0.013903431199956132,0.3378508619399,-0.003053284573608467,0.39940346004548105,0.0618591979762929,0.7032974994827748,0.00993547694890915,0.05567327817866361,True
0.2,4.0,3008,0.07417124168905039,0.33061748067475893,0.002117481293579163,0.40385425927185886,0.04117913966007919,0.6970703443076168,0.00550111874560546,0.03706122569407127,True
0.2,4.0,3009,0.001808947139693469,0.3384123137466685,-0.0005639165844605597,0.39055570649510374,0.05124958481270826,0.7010437303912617,0.006309364947806739,0.046124626331437435,True
0.2,4.0,3010,0.034990581495924385,0.3424167772168383,-0.0032064211049670113,0.4018973650895016,0.04746517499578741,0.6856107759428818,0.00857879631858729,0.042718657496208665,True
0.2,4.0,3011,0.04251383956801611,0.33753549031791624,-0.0005775035582041055,0.40720392086281015,0.04172531802147451,0.7099215660191531,0.006608615803947826,0.037552786219327054,True
0.2,4.0,3012,0.07848168419530115,0.3313372462370166,0.0004567018647422466,0.3954414558352174,0.045211199743913175,0.6937079673093838,0.00470033224003884,0.04069007976952186,True
0.2,4.0,3013,0.12915936651194002,0.3341828988325967,0.0020583386669856697,0.4053007133643256,0.0431971454148877,0.6961556023487991,0.007970784738555703,0.038877430873398934,True
0.2,4.0,3014,0.008897193199113551,0.33491569247865954,0.0031712750082322242,0.40265155203388314,0.06765805193518007,0.6991786898486133,0.010314979208139586,0.06089224674166206,True
0.3,1.2,3000,0.06174387115540577,0.29312529894735884,0.0017092214803559164,0.3727369283274653,0.049340170493633415,0.683001984674364,0.007437223525508585,0.044406153444270076,True
0.3,1.2,3001,0.07360291146360648,0.2831699473683883,-0.0025574872234521632,0.36105322804334017,0.06425524658497288,0.6755763341885369,0.00868094404382468,0.057829721926475584,True
0.3,1.2,3002,0.023840213607184933,0.2749964453011746,0.0006041010264605551,0.3626102311053338,0.04670508599179434,0.6984365721003876,0.007008042758055411,0.04203457739261491,True
0.3,1.2,3003,0.03094868741926902,0.2647075714673402,0.0008147361336604067,0.355238288375731,0.058380763761590404,0.6867613598184807,0.010022674094295636,0.052542687385431365,True
0.3,1.2,3004,0.041609490767728165,0.24915789383471704,0.0009306669318808417,0.3489778409454775,0.04639711831930134,0.6723716378524458,0.007790856412024505,0.04175740648737121,True
0.3,1.2,3005,0.038080207819029106,0.26154916183929455,0.004698514511548508,0.3559664508503851,0.059006928104907014,0.6878156224048426,0.008819570274682198,0.05310623529441631,True
0.3,1.2,3006,0.008237584352376134,0.23766343412351398,-0.0011230963838885877,0.34813545982956723,0.04623142191387834,0.6821832785174716,0.008106718297057091,0.04160827972249051,True
0.3,1.2,3007,0.02813144068260267,0.2756946345768587,0.0030245762494864733,0.3546149540025712,0.07596312494037541,0.6864559643751764,0.009681906480896752,0.06836681244633787,True
0.3,1.2,3008,0.03604759081715037,0.26300141748408395,3.230861693386475e-05,0.3571056732130022,0.0682775327572076,0.6727360597037072,0.007399652057976614,0.061449779481486846,True
0.3,1.2,3009,0.022532213899989415,0.28877026231746766,0.002369825893843851,0.36856441368800313,0.0481669651792306,0.6930198085566291,0.006244659053593615,0.04335026866130754,True
0.3,1.2,3010,0.08559015787037669,0.2778074257633997,0.00023983067468854832,0.361103297541914,0.06316958265509198,0.68431435736379,0.010128701736552614,0.05685262438958279,True
0.3,1.2,3011,0.038418116255308325,0.2764417451701198,0.0008879334235008472,0.3639245657720518,0.05802886582942198,0.6972720180263604,0.01134118999215289,0.05222597924647978,True
0.3,1.2,3012,0.0278313085152279,0.24677066602252723,0.0007132070861571898,0.3642029339854339,0.057920771030924724,0.6917832988656715,0.006943042565124469,0.052128693927832245,True
0.3,1.2,3013,0.047000084903975926,0.2797852433253417,-4.876916029310207e-05,0.36201573682910254,0.04536969692922457,0.6880693557306897,0.006661618217936915,0.040832727236302116,True
0.3,1.2,3014,0.05792324488740553,0.25811798524476753,0.0034516248862141415,0.36541210506751315,0.061199192444014755,0.683997128277606,0.009251502101889363,0.055079273199613275,True
0.3,1.6,3000,0.0665315350992944,0.32695936917529594,0.0013324878478769922,0.3852388447326374,0.049340170493633415,0.7311785806967585,0.007448129034118567,0.044406153444270076,True
0.3,1.6,3001,0.07700208920507826,0.32306600957581516,-0.0021921699867219722,0.3731147216117707,0.06425524658497288,0.7225199965019454,0.00867471744574876,0.057829721926475584,True
0.3,1.6,3002,0.024122956171100364,0.32954583966912465,0.0007769913897956642,0.37745178537240154,0.04757885287321498,0.7422533072263057,0.007015764203577979,0.042820967585893474,True
0.3,1.6,3003,0.029945574296720897,0.32124478294321884,0.002282563544096853,0.369120468520243,0.058380763761590404,0.7319076562624881,0.010007134372035398,0.052542687385431365,True
0.3,1.6,3004,0.044870209514762296,0.3211184491069975,7.359522936199624e-05,0.3614668874414593,0.04639711831930134,0.7190477846988803,0.007822314484759407,0.04175740648737121,True
0.3,1.6,3005,0.040794441909104466,0.3191796526609553,0.004915399008588269,0.367219864714371,0.059006928104907014,0.7344107701581333,0.00881867139232243,0.05310623529441631,True
0.3,1.6,3006,0.008009518155093789,0.31097327076924974,-0.0015483230444664092,0.36003312515035485,0.04623142191387834,0.726859221104755,0.008111972647088028,0.04160827972249051,True
0.3,1.6,3007,0.03036893626165574,0.32690647476847656,0.004042321597508,0.3698382643757347,0.07596312494037541,0.7320773307509041,0.00966625222483053,0.06836681244633787,True
0.3,1.6,3008,0.03933045116531414,0.30409977139489447,-0.0007908334263431341,0.367780643086839,0.0648052332546223,0.7204483049874287,0.007314035816812359,0.05832470992916007,True
0.3,1.6,3009,0.024360915050187545,0.3297212054006992,0.002417744563788283,0.3823651414193797,0.0481669651792306,0.7379003887673631,0.006245034682309514,0.04335026866130754,True
0.3,1.6,3010,0.09054256993079893,0.3186298033961345,-0.00033095692028881166,0.3754340572064895,0.06316958265509198,0.7286788838443571,0.010153533071813936,0.05685262438958279,True
0.3,1.6,3011,0.03827243396412074,0.32189759494408443,0.0021001969997518724,0.3794262642664212,0.05802886582942198,0.7419729520436481,0.011347840825006861,0.05222597924647978,True
0.3,1.6,3012,0.027789065065202425,0.3081674844204525,0.00044266342641025654,0.37664390029357253,0.05816697634455508,0.7351734981685798,0.006968587063460851,0.052350278710099576,True
0.3,1.6,3013,0.049246950080829785,0.332156781518348,-0.00014814346330654305,0.3785595814568746,0.04536969692922457,0.7328780638631279,0.006651017578390062,0.040832727236302116,True
0.3,1.6,3014,0.060504418665948134,0.2968722342789094,0.003976413913445814,0.37578700362405765,0.061199192444014755,0.7283719029004287,0.009274722031496263,0.055079273199613275,True
0.3,2.3,3000,0.06813416249987418,0.35967210878272887,0.0019488833793500865,0.39733764516227676,0.049340170493633415,0.7695076539838155,0.007457725983222896,0.044406153444270076,True
0.3,2.3,3001,0.0785977127078758,0.3486279758522473,-0.0028610440033361145,0.3835185783528978,0.06425524658497288,0.7598086141473919,0.008668792489467603,0.057829721926475584,True
0.3,2.3,3002,0.02432937847616877,0.3625900532398486,0.00017068188672495925,0.39100646460535504,0.051192165649320234,0.7760474459281104,0.007022803475845618,0.04607294908438821,True
0.3,2.3,3003,0.03149682448109463,0.3570678886616548,0.003658663892210828,0.3821907311344403,0.058380763761590404,0.7672192230900349,0.00999278968534778,0.052542687385431365,True
0.3,2.3,3004,0.04732477361044519,0.3606974116651949,-0.0010662395877294047,0.3746010753086902,0.04639711831930134,0.7559984297639555,0.007850446329224959,0.04175740648737121,True
0.3,2.3,3005,0.04218217764681094,0.3602173585562054,0.004738028921603406,0.379566153319633,0.059006928104907014,0.7711136659457049,0.008817809340255011,0.05310623529441631,True
0.3,2.3,3006,0.007445318910718652,0.34727258852375525,-0.0017973026826805013,0.37350186845948324,0.04623142191387834,0.7618472860774095,0.00811675358597006,0.04160827972249051,True
0.3,2.3,3007,0.032302276865583415,0.3594641677603758,0.004592477920727107,0.3843825137719057,0.07596312494037541,0.7678467285069506,0.009651353333325207,0.06836681244633787,True
0.3,2.3,3008,0.04060330468548909,0.34342149284588275,-0.0005044475902203843,0.3818310328036448,0.060262469636181815,0.7584382293635239,0.007233483134467644,0.05423622267256363,True
0.3,2.3,3009,0.024051620848703086,0.35923667530812464,0.0033211458235805034,0.3940498302314248,0.0481669651792306,0.7728071840386194,0.006245361802525018,0.04335026866130754,True
0.3,2.3,3010,0.09371678915838513,0.3545176678418122,0.0005239146841908857,0.38939163440217306,0.06316958265509198,0.7633037662024631,0.010175390294920362,0.05685262438958279,True
0.3,2.3,3011,0.03764717920815297,0.3542240880288593,0.0016420661923591386,0.3921707212241794,0.05802886582942198,0.7767114794233562,0.01135330004097046,0.05222597924647978,True
0.3,2.3,3012,0.02713494809677527,0.3548527899064965,0.001137014888810187,0.3891254671177777,0.06036317310281638,0.7687422271747527,0.006993879132966452,0.054326855792534746,True
0.3,2.3,3013,0.05009534807385136,0.3634418224259508,-3.0272957943113523e-05,0.3904599759862481,0.04536969692922457,0.7679301379024889,0.006641006678557137,0.040832727236302116,True
0.3,2.3,3014,0.060563440474876114,0.32728654152703546,0.0038818143878781813,0.3855988183699609,0.061199192444014755,0.7630096813021894,0.009295412105723266,0.055079273199613275,True
0.3,3.0,3000,0.06716335824726972,0.3668564361846877,0.0017204200897503522,0.4024206087265446,0.049340170493633415,0.7861294063652995,0.007462706565949773,0.044406153444270076,True
0.3,3.0,3001,0.07951735461134785,0.36288742010784353,-0.002590132094425341,0.3889194330340421,0.06425524658497288,0.7760119132744129,0.008665538620004154,0.057829721926475584,True
0.3,3.0,3002,0.024223339536485665,0.3726489912785777,-0.00019409318611572488,0.3966946743621,0.05291196109332508,0.7901495246356852,0.007026552901210947,0.04762076498399257,True
0.3,3.0,3003,0.03076096447677836,0.3679976349933538,0.0026759692480279357,0.3881737715869831,0.058380763761590404,0.7822326333952209,0.009985082327157158,0.052542687385431365,True
0.3,3.0,3004,0.05212565637916534,0.3738641103687827,-0.00048658697764782956,0.380637730222089,0.04639711831930134,0.7719184130003828,0.007865220645790538,0.04175740648737121,True
0.3,3.0,3005,0.04307356078704532,0.3697593375969858,0.004533613819008692,0.3850852584973034,0.059006928104907014,0.7868435135098532,0.008817333477433187,0.05310623529441631,True
0.3,3.0,3006,0.007310952201394601,0.3574850067468076,-0.00156759271585353,0.3795777375054395,0.04623142191387834,0.776788023857516,0.008119296486410566,0.04160827972249051,True
0.3,3.0,3007,0.03206594540571407,0.37792576848145665,0.003538837060015193,0.3910215813420624,0.07596312494037541,0.7830886761632245,0.009643170617373364,0.06836681244633787,True
0.3,3.0,3008,0.041203690102067585,0.3596072778407312,-0.0006265767594726238,0.38904164819053094,0.06037669330845043,0.7749367784470209,0.0071895885213528075,0.054339023977605386,True
0.3,3.0,3009,0.02399982401035374,0.3698463314632157,0.002960176382782511,0.3992954587869335,0.0481669651792306,0.7875176830741348,0.006245530264714183,0.04335026866130754,True
0.3,3.0,3010,0.09372613950351011,0.37161962545005145,0.0009851967174590328,0.39594471764441164,0.06316958265509198,0.778003755470683,0.010186717155711922,0.05685262438958279,True
0.3,3.0,3011,0.038662860503355746,0.3651725690869978,0.0021822030659738225,0.3979929081432698,0.05802886582942198,0.791360252926563,0.011355976788603095,0.05222597924647978,True
0.3,3.0,3012,0.025376110452322503,0.36534027038346284,0.0010497753200795173,0.3955525123920904,0.061218939132321355,0.7828329288459459,0.007008080367884672,0.05509704521908922,True
0.3,3.0,3013,0.05035051676601941,0.36788200082519584,0.00010766714167044152,0.39633505195288893,0.04536969692922457,0.7828798668107695,0.006635537016800652,0.040832727236302116,True
0.3,3.0,3014,0.06102333900607596,0.3409862039402102,0.0034251797245910052,0.3903460989302069,0.061199192444014755,0.7777093268896743,0.009306249345131445,0.055079273199613275,True
0.3,4.0,3000,0.06948491908292365,0.3761430254372321,0.002244983837033941,0.4065534448248705,0.049340170493633415,0.7971564972507237,0.007466727117239702,0.044406153444270076,True
0.3,4.0,3001,0.07934271113420972,0.37497988990279957,-0.0034614913721579365,0.39302503000497824,0.06425524658497288,0.7868130998293152,0.008662816791594741,0.057829721926475584,True
0.3,4.0,3002,0.0240930804102165,0.37951623419212693,-0.0007020284470755087,0.40062301785882676,0.05417037345993331,0.7991171479764372,0.00702963000264113,0.04875333611393998,True
0.3,4.0,3003,0.030375393785511393,0.37429690936315363,0.0024396113326990002,0.3923332108376631,0.058380763761590404,0.791988843117878,0.009978723400193502,0.052542687385431365,True
0.3,4.0,3004,0.04894724966561051,0.3801233515902787,-0.0010729852741209476,0.38597178703895185,0.04639711831930134,0.7824038684921648,0.007877237923126224,0.04175740648737121,True
0.3,4.0,3005,0.044398005712820036,0.38040455469730927,0.00440395530192733,0.3885939098558989,0.059006928104907014,0.7971498288713581,0.008816934220512374,0.05310623529441631,True
0.3,4.0,3006,0.007530448947246717,0.36297531589085336,-0.0014375667151641115,0.383572414359563,0.04623142191387834,0.7865614986820835,0.00812138150252346,0.04160827972249051,True
0.3,4.0,3007,0.03304618031717405,0.3828729001106321,0.003726522584348896,0.3953968590604315,0.07596312494037541,0.793012442047787,0.009636325912393051,0.06836681244633787,True
0.3,4.0,3008,0.04061825670817622,0.3661331687245814,-0.0008704353382330834,0.39394842196543584,0.061804292454618444,0.7859032001140843,0.0071530462674881615,0.0556238632091566,True
0.3,4.0,3009,0.02311272698398973,0.377884242085089,0.0035502655710023144,0.40391712069357966,0.0481669651792306,0.7969718032206374,0.006245665586885429,0.04335026866130754,True
0.3,4.0,3010,0.09381201980386607,0.37390431470713387,0.0010292055205537215,0.40041880483854536,0.06316958265509198,0.787548525911898,0.01019584493240363,0.05685262438958279,True
0.3,4.0,3011,0.040751371581422786,0.37072997577610844,0.002764524511116251,0.4012669032309509,0.05802886582942198,0.800791558934985,0.011358054851193311,0.05222597924647978,True
0.3,4.0,3012,0.025013552406188053,0.3789336278849403,0.0015208126290172108,0.40078537546221754,0.06171643705743109,0.7918645001311669,0.007020092700550784,0.05554479335168798,True
0.3,4.0,3013,0.05044714709543503,0.3737430963944014,0.00021069058223086379,0.4000679614107788,0.04536969692922457,0.7926472161135366,0.006630975788248861,0.040832727236302116,True
0.3,4.0,3014,0.05850703491522838,0.3619169617404294,0.0029320910941315315,0.3965604971789271,0.061199192444014755,0.7872457593872065,0.009315049380071527,0.055079273199613275,True
